village,latitude,longitude
Kannura,17.5171731,76.8751792
Navana,17.5813078,76.9645622
Bommanahalli,17.0286971,77.0740111
Maguta,17.2614811,77.0403239
Tari Tanda,17.2015546,76.9543555
Vaddaravadi,17.0860888,76.9241014
Peraje,12.833238,75.1427899
Tanniru Bavi,12.8879911,74.8163808
,12.9272844,74.8425458
Chikka Mandya,12.5458134,76.8959387
Doddarasinakere,12.5067265,77.018487
Guttalu,12.5246324,76.9232919
Yattagadahalli,12.5147924,76.9169729
Arechakanahalli,12.4706692,77.001271
Aruvanahalli,12.5144686,77.1078987
Belluru,12.5277989,76.9484892
Bhujavalli,12.4262845,76.9800411
Bidarahalli,12.463323,77.0175892
Doddi,12.5282498,76.9376077
Dundanahalli,12.7197352,77.0560956
Elechakanahalli,12.5037825,76.7922983
Gaudayyanadoddi,12.4970086,77.0112305
Gopanahalli,12.4574628,76.9705536
Hanumantanagara,12.4875631,77.0039265
Honnalagere,12.5623374,77.0915768
Hosahalli,12.4555535,77.1088335
Indavalu,12.5139477,76.8518304
Kadana Puradadoddi,12.4684334,77.0334227
Kadilavagilu,12.4848336,76.9621042
Kalenahalli,12.498048,76.8219065
Kaparekoppalu,12.4353628,76.9785868
Karadakere,12.4792721,77.0030712
Kiraganduru,12.5121221,76.8658067
Lakshmegaudanadoddi,12.4788552,76.96953
Lalanakere,12.4472421,76.8701982
Madapuradoddi,12.6251297,77.1132845
Madarahalli,12.4963961,76.9804692
Madenahalli,12.4831844,77.0800464
Manigere,12.4616884,77.0344005
Marasinganahalli,12.456843,76.9437954
Molekoppalu,12.4951626,76.8529692
Nodekoppalu,12.5056057,76.7679572
Ragimuddanahalli,12.4846178,76.7858257
Rajegaudanadoddi,12.5677045,77.1042454
Shingatagere,12.4939461,76.9756215
Sundahalli,12.5074103,76.8333647
Sunnadadoddi,12.4668232,77.0866827
Timmanahosuru,12.4550418,76.9342399
Tittamelanahalli,12.4825958,77.073375
Urumara Kasalagere,12.4741834,76.8046991
Yaliyuru,12.5069724,76.8139673
Yarahalli,12.5157468,76.8230859
,12.5258416,76.9744891
,12.5271998,76.9803441
,12.5421685,76.9308505
Hosa Koppalu,12.7675086,76.9587803
Alabujanahalli,12.4929529,77.0513813
Ankannana Doddi,12.6471704,76.9180881
Banasavadi,12.6061076,76.9217046
Bidarakatte,12.7005017,76.8458983
Bommanadoddi,12.5091621,77.0629833
Chikkagangavadi,12.6662699,76.7339425
Chikkankanahalli,12.7165763,77.0175589
Devarayapattana,12.5870108,76.8012579
Gantagaudanahalli,12.6513979,76.870473
Gudigenahalli,12.6655343,76.8737081
Gurudevarahalli,12.5133395,77.0494841
Harakadahalli,12.6939014,76.7895206
Haralahalli,12.4902604,76.9898332
Haralahalli,12.6564974,77.006081
Honnenahalli,12.613114,76.7835669
Honnenahalli,12.6493903,76.8003597
Hunnanadoddi,12.5213866,77.0335498
Kallimeladoddi,12.5022597,77.0727536
Kebbahalli,12.6305519,76.8843638
Kenchanahalli,12.7034606,76.7906515
Kodagahalli,12.7003036,76.78421
Kodihalli,12.6127237,76.9002298
Maralingana Doddi,12.6225922,76.9148373
Marasinganahalli,12.6531819,77.0303199
Mathadadoddi,12.4949319,77.0800197
Mullahalli,12.668553,77.0150994
Muttanahalli,12.516879,77.0108102
Naganadoddi,12.6683585,77.0113485
Panchegaudanadoddi,12.6506413,76.9249255
Shankarapura,12.6215773,77.0194471
Siddegaudana Doddi,12.6375145,76.9261804
Talemele Doddi,12.6391822,76.9096689
Torechakanahalli,12.509812,77.0698391
Vaidyanathapura,12.5729802,77.0622258
Avverahalli,12.5161622,76.8099811
Chikkadoddi,12.6893798,76.9543206
Chikkakoppalu,12.5300164,76.7869401
Chokanahalli,12.6386008,76.8238397
Hulikere Koppalu,12.5633479,76.7705307
Karadikoppalu,12.6327689,76.826763
Kebbehalli,12.6146297,76.8195331
Kodihalli,12.570643,76.8766436
Kuduragundi,12.5612422,77.0019919
Kuntanahalli,12.6896875,76.9969628
Machahalli,12.5683671,76.7826423
Madegaudanakoppalu,12.5334362,76.7909074
Malligere,12.6755894,76.7381637
Mariyanadoddi,12.5598737,76.970603
Puttikoppalu,12.5554624,76.7898757
Agachahalli,12.9718228,76.7154075
Ainorahundi,12.2719424,77.0416863
Akkamanakoppalu,12.3790708,77.0044796
Anchedoddi,12.3976396,77.0768147
Ankanahalli,12.9357091,76.8208379
Basavanapura,12.4000155,77.1541524
Bommanahalli,12.9623659,76.7387314
Chamalapura,12.9609175,76.7136831
Chandahalli,12.3652242,77.1299244
Chikkamaligekoppalu,12.3517418,76.9421788
Chikkonahallipura,12.9410225,76.6336166
Dabba,12.3607135,77.1512409
Dadadapura,12.4011866,76.9945037
Dadamudike,12.8926157,76.8292189
Devipura,12.4363068,77.0088206
Doddabuhalli,12.306863,77.0243544
Doddaelachigere,12.3994458,77.2260398
Doddegaudanakoppalu,12.3503587,76.9517802
Doddenahalli,12.9392303,76.6910952
Govindaghatta,12.955681,76.7245139
Hadenahalli,12.9406487,76.643275
Halalu,12.9580027,76.7861127
Halladasanahalli,12.2325343,77.0916903
Haradanahalli,12.8661401,76.8309328
Honaganahalli,12.2435991,77.0899939
Jadaganapura,12.3857846,76.9929027
Jadaganapura,12.3884754,76.9822529
Kachenahalli,12.8676528,76.7548212
Kagepura,12.4169905,77.0390264
Kanchinakote,12.9658811,76.7746738
Konnapura,12.4118903,77.1475938
Kotebetta,12.8458901,76.7953096
Kurubanapura,12.4366607,76.9379369
Kyategaudanadoddi,12.3904144,77.0787646
Metimellihalli,12.9466708,76.656668
Nalkundi,12.8518768,76.8134372
Nelligere,12.3084499,77.0042574
Nelligere,12.9596215,76.7598048
Nelluru,12.4332929,77.0604208
Netkal,12.3387864,77.1547579
Okkarahalli,12.2530401,77.085804
Shettahalli,12.3850579,77.0335911
Tammadahalli,12.4004259,77.0673143
Turaganuru,12.3871105,77.1221732
Uppanahalli,12.3682478,77.0104104
Valagerepura,12.9252602,76.7703011
Vasuhalli,12.2587948,77.0958733
Balehalli,13.3505225,75.7728639
Badrikoppalu,12.8303146,76.7646665
Bommanahalli,12.7566592,76.8907534
Gaddebuvanahalli,12.8174411,76.7779441
Kallenahalli,12.7883253,76.9047986
Kallukombari,12.8339416,76.7231319
Karagere,12.9136284,76.8046266
Kasalagere,12.8020604,76.8697038
Kyatanahalli,12.8640794,76.588053
Madahalli,12.8354556,76.8077994
Mavinakere,12.7551274,76.8997572
Muddenahatti,12.7626747,76.8954833
Sampanahalli,12.7817505,76.8982139
Sarimegakoppalu,12.8338518,76.7525013
Vaderahalli,12.9461462,76.8107807
Anchanahalli,12.5943702,76.5473909
Bommanaykanahalli,12.6867736,76.5188712
Buvanahalli,12.5948182,76.5102806
Byaladakere,12.6613314,76.5394823
Chattangere,12.6007367,76.585618
Chikkagadiganahalli,12.5512799,76.4904115
Chikkalale,12.7312761,76.4506894
Chikkanahalli,12.5611875,76.5770898
Dadadahalli,12.6218029,76.3960524
Hiralahalli,12.6762295,76.564978
Hirikalale,12.7162772,76.4583777
Kodihalli,12.5971192,76.5940614
Kunduru,12.7603877,76.4765052
Malkonahalli,12.5868278,76.5823466
Manchanahalli,12.6123867,76.5669393
Rajaghatta,12.6111475,76.584993
Uygonahalli,12.6753764,76.5355402
Agatahalli,12.5228421,76.7840402
Attikuppe,12.5495019,76.6887797
Haganahalli,12.4666568,76.5964943
Hebbadi Hundi,12.372939,76.7250551
Hebbadi,12.3763114,76.7346472
Hosuru,12.5291071,76.6998542
Karekura,12.4180957,76.6302362
Mallegaudanakoppalu,12.4709678,76.7343137
Malligere,12.563769,76.7965362
Mandibettahalli,12.4879953,76.631049
Manti,12.3768815,76.6264172
Nilanahalli,12.5814694,76.6621638
Sanabada Koppalu,12.5799766,76.6404382
Singrigaudana Koppalu,12.6058681,76.664379
ನೀಲನ ಕೊಪ್ಪಲು,12.4348432,76.7573875
Averahalli,13.1645099,76.9670674
Bilinandi,13.1597999,76.8337069
Changavi,13.1747022,76.9640305
Chikkakunnala,13.1954324,76.9157802
Chiranahalli,13.1200429,76.9629514
Doddakattigenahalli,13.2548388,76.932602
Doddakunnala,13.2027343,76.9040411
Dollenahalli,13.1764499,76.9756376
Gaddehalli,13.1563287,76.9222398
Gopalapura,13.2417195,76.9472261
Kalenahalli,13.1924696,76.9545255
Kodigehalli,13.196115,76.9634997
Kodihalli,13.1896721,76.8864095
Muddanahalli,13.2418885,76.9685901
Surigenahalli,13.2345641,76.9397984
Yalachihalli,13.2055435,76.8880865
Koravi Tanda,17.4079074,77.2786807
Seri Tanda,17.4411219,77.1888888
Tadapalli,17.4318086,77.2709975
Arjunagi,17.3641059,76.4325047
Basanalavadi,17.1850701,76.6577425
Jhalaki,17.4483717,76.4790241
Kalaganura,17.3057361,76.9115122
Kerura,17.4182949,76.9344443
Kulali,17.3534218,76.4516517
Kutanura,17.0786653,76.6407535
Madiyala Tanda,17.3733721,76.4994985
Sannura Tanda,17.282798,77.0038463
Sannuru,17.2916043,76.9878942
Venkata Bennura,17.3919579,76.9585458
Yalladagundi,17.7237931,76.8438913
Adarante,14.2307469,74.9981207
Halasinakoppa,14.2556876,75.0615244
Kakkarasi,14.3557733,75.0407853
Maruru,14.359241,75.0877286
Totlagondanakoppa,14.4382848,75.1075518
Alluru,17.0342889,77.0501012
Indiranagara,17.0533579,76.6841202
Konkanalli,17.1903266,77.2281313
Sevalal Nagara,17.041681,77.0125503
Tilagula,17.1689283,76.8190787
Gobbaravadagi,16.925618,76.6153673
Karakihalli,16.8822083,76.6017552
Rasanagi,17.0795175,76.7067189
Revanura,16.9939308,76.7082916
Varavi,16.903369,76.6006648
Chandanayaka Tanda,16.9107219,77.1010541
Motanalli Tanda,16.9064775,77.217187
Sadaba,16.5488399,76.4839764
Teggihalli,16.580182,76.533707
Benakotagi,16.97415,76.2455088
Bommanajogi,16.8263729,76.1442185
Chikka Yaragalla,16.9593125,76.3148568
Ganavalaga,17.0751567,75.9331336
Hittinahalli Tanda,16.9447996,75.9902538
Nandageri,16.8766803,76.3910583
Padanura,17.3320645,75.9734908
Shivapura,17.1678312,76.1309184
Teggihalli,17.0745837,76.1567747
,17.1296171,75.9019219
Adavi Somanala,16.3441551,76.2844877
Alamatti,16.3451718,75.8923516
Aremurala,16.311689,76.2180299
Bantanura,16.5631653,76.3799404
Basavanahatti,16.5885606,76.0221803
Chokavi,16.5371587,76.242467
Devara Hulagabala,16.4104481,76.243024
Gudihala,16.4292135,76.1605754
Kandaganura,16.292892,76.0402828
Kesapura,16.2404016,76.1967543
Kolhara,16.4348885,75.6824633
Marada,16.4049737,75.8270776
Mavinabavi,16.2930741,76.2750566
Mukartihala,16.4678208,75.90876
Nagarala,16.2716208,76.0670601
Nerabenchi,16.2748151,76.1939947
Phattepura,16.5571208,76.2912929
Sindageri,16.6481554,76.2052843
Tamadaddi,16.5325275,76.2444127
Babalada,16.5026421,75.4639251
Devapura,16.5032853,75.5478147
Hanama,16.5364404,75.5214301
Lingadalli,16.4946705,75.5502891
Sutagundi,16.4623356,75.4993531
Chikkalavala,16.4335425,74.4375293
Handyanavadi,16.407517,74.5165961
Kothali,16.4234114,74.5059278
Kuppanavadi,16.4232136,74.5191698
Kuthali,16.4118484,74.4910419
Manganura,16.3199093,74.4891988
Manuchivadi,16.4453507,74.4400345
Naganura,16.4484414,74.3765968
Navalihala,16.421876,74.4820573
Padalihala,16.4512379,74.3988183
Rampura,16.4192688,74.4159424
Sankanavadi,16.4442241,74.4954177
Shirapevadi,16.444416,74.3855088
Tapakaravadi,16.4565312,74.4956873
Dhulaganawadi,16.4067654,74.4784504
Chandura,16.6009393,74.6636637
Hanjanatti,16.284514,74.5922467
Kalarakoppa,16.1978618,74.9056917
Konanakeri,16.2954403,74.4038844
Manjari,16.5592955,74.6902645
Yadanavadi,16.5342435,74.5841882
Yaduravadi,16.5984203,74.6804619
,16.596578,74.7041311
Madamakkanala,16.1908417,74.6158652
Artagal,15.9023886,75.1717517
Basaragi Inam,15.8987688,75.175675
Chinchakhandi,15.9335893,75.3165789
Dadibavi Tanda,16.0468386,75.2825615
Dadibavi,16.05201,75.2995434
Gorabala,15.851914,75.208378
Gudumakeri,16.0228798,75.0290082
Halaki,15.928001,74.9274969
Haleyaragudri,16.302368,75.1308752
Halolli,15.9633999,75.2483339
Hirehatti,16.0327982,74.9112967
Hiremulangi,15.9223614,75.389142
Hosuru,16.1040108,75.1648184
Iranatti,16.0506227,74.7281987
Jalikatti,15.8998458,75.0395073
Jivapura,15.9274772,75.0513027
Kallapura,15.9828703,75.3866076
Keshapanatti,15.9970582,74.8061163
Khanapeta,15.945789,75.2094664
Kilabanura,15.9391305,75.3044353
Kutaranatti,15.9801616,74.8659572
Lagameshvara,16.0155113,74.7000478
Mabanura,15.8857539,75.077008
Madlura,15.8858453,75.0545037
Malagali,15.9643738,74.9189766
Mutavada,15.8759962,74.8177995
Nugganatti,15.9400358,74.97726
Obaladinni,15.9774697,74.8879354
Revadikoppa,15.8826797,75.3934223
Shivapetha,15.8798199,75.4023999
Shrirangapura,15.8819298,75.0525777
Telaginahatti,16.0464212,74.746673
Alatage,15.9010862,74.4856733
Aralikatti,15.7887996,74.6547223
Basapura,15.7911155,74.6472181
Bodakyanatti,15.9820001,74.4498672
Devagiri,15.9519901,74.4975421
Hulikatti,15.7898496,74.6450145
Japhavadi,15.9196073,74.4932736
Devalapura,15.7813837,74.8235295
Gejapati,15.7209649,74.6241091
Mutnala,15.7460942,74.6594909
Nagenahatti,15.7475088,74.5678202
Sanikoppa,15.7962034,74.7823121
Sunakumpi,15.9895739,74.8023162
Sutagatti,15.7522084,74.6063256
Virapanakoppa,15.7310496,74.6637583
Amboli,15.6456171,74.4340839
Bhuranaki,15.4892175,74.6857136
Buttevadi,15.5585604,74.594505
Devarayi,15.4527433,74.5738776
Golihalli,15.5541815,74.6564957
Hattaravada,15.5197043,74.6144958
Jainakoppa,15.6540119,74.5715371
Lakkebaila,15.6562507,74.5790141
Mugavade,15.6488402,74.400108
Nerase,15.5995838,74.42882
Shivathana,15.4632676,74.5425325
Taravada,15.4389865,74.5718217
Gaddanakeri Tanda,16.1479207,75.6359715
Chinnapura,16.0086249,76.1295012
Huvanura,16.1721755,76.0098948
Adavibhavi,15.9815573,76.5787061
Aidabhavi,16.3155456,76.5715257
Aidanala,16.1833687,76.5210882
Ankanala,16.1509412,76.2485382
Ankasadoddi,16.035212,76.6079454
Gauduru Tanda,16.2694471,76.6820297
Gonavatla Tanda,16.2488056,76.5087337
Gonavatla,16.2794181,76.5046995
Gorebala,16.2100664,76.4676793
Halabhavi,16.210056,76.4347783
Halkavatigi,16.1276122,76.2761272
Hanchinala,16.2543838,76.4824264
Hosur,16.1997302,76.7514714
Hunakunti,16.1150733,76.5004401
Jangiramapura Tanda,16.2111715,76.3796292
Katagal,16.0083583,76.6067452
Kesaratti,16.1743994,76.4843094
Kumarakheda,15.8733023,76.4603347
Maragattanala,16.1318749,76.4239331
Maraladinni,16.0101526,76.5669252
Mudavala,16.01788,76.6305532
Navali,16.1615287,76.306598
Palagaladinni,16.1243768,76.2906976
Pulabhavi,16.2291214,76.5312789
Rayadurga,16.3219633,76.6203065
Rodalabanda,16.2018556,76.3643678
Sunakal,16.2067279,76.4062707
Tanamanakal,16.3309338,76.6056921
Toralabenchi,16.1784453,76.4052081
Virapura,16.1622028,76.684066
Yalagaladinni,16.1705274,76.5250814
Yaradona,16.2238203,76.5676281
Hadagali,15.9244703,76.4797139
Kannala,15.9608605,76.4688278
Timmapura,15.963323,76.4853125
Bommanahalli,16.3289876,76.7615621
Bommanala,16.3669837,77.1760058
Gajaladinni,16.3595967,76.83447
Govindapalli,16.2854057,77.044949
Herura,16.4768909,77.093557
Huligudda,16.2993018,76.8245552
Kakkaladoddi,16.3190806,76.8019791
Kammaladinni,16.3252327,76.8002607
Karadigudda,16.3770529,76.8169209
Lingadahalli,16.4128866,76.75429
Marakamadinni,16.222873,77.0253326
Masid Pura,16.2636491,77.1328079
Matpalli,16.4459943,77.1013803
Mudagota,16.4087324,76.7919556
Myakaladoddi,16.3141114,76.7871509
Navalagudda,16.3892389,76.8429297
Nilagal,16.2022851,77.1310047
Tippaladinni,16.1894915,77.0726319
Yaramarasa,16.2029192,77.0237206
Kambadala,16.4341093,76.9872574
Madarakal,16.2313592,76.8007275
Mudalagunda,16.2506355,76.7957988
Sunnadakal,16.2760737,76.8117907
Uti,16.2698708,76.7955185
Yaramasala,16.4147624,76.9938038
Ayajapura,16.1413539,77.4515629
Budadinni,15.9638091,77.4468115
Bullapura,15.9543425,77.4015135
Chikkamanchali,15.9535171,77.4194969
Devanapalli,16.1440605,77.4107951
Duganuru,15.989954,77.3575343
Gadhara,16.0712126,77.3642496
Ganadhala,15.9754435,77.4090695
Gattubichchali,15.9838865,77.3052401
Gonvara,16.1117438,77.383213
Hanumanadoddi,16.3355169,77.3924876
Hanumapura,15.9769837,77.2957129
Hirapura,15.9991465,77.2932569
Kamalapura,16.1086042,77.3586031
Katlatakuru,16.2444122,77.4174446
Madamanaduddi,16.286313,77.454185
Mamadapura,16.1638,77.3036229
Manjarla,16.0917762,77.3796009
Mittimalkapura,16.1420185,77.39811
Raladoddi,16.2916579,77.4661728
Sarjapura,16.3177537,77.5569276
Siddarampura,16.172415,77.3852452
Tungabhadra,15.9648343,77.366508
Tuntapura,16.1140724,77.404334
Undraladoddi,16.1436926,77.4765394
Vaddepalli,16.3161781,77.4770675
Ashapura,16.1467252,77.3235588
Jalibenchi,16.1300182,77.3303174
,16.0885234,77.4365207
,16.2893505,77.3325775
Adavi Khanapura,16.0050749,77.2581421
Amareshvara Camp,15.945655,76.9298625
Aroli,16.0296274,77.2528637
Hokrani,16.1127307,77.1559181
Kambaletti,15.9863328,77.2204915
Rampura,16.1933316,77.3264236
Tammapura,15.9655414,77.1941647
Yadivala,15.8658593,77.0241739
Amarapura,15.7439393,76.7735545
Bettaduru,16.0436421,77.1213567
Bhagyanagara Camp,16.1500847,77.0627394
Donamaradi,16.1788145,76.8537045
Gunjalli Camp,15.7594268,76.6305856
Jalapura Camp,16.1538849,77.0153464
Konganahatti,15.7868946,76.7711505
Machanuru,16.1063109,77.1151723
Muddanguddi,15.9060206,76.9132443
Nakkundi,16.023995,76.9125506
Nugudoni Hosuru,16.1112742,76.9486909
Nugudoni,16.1114849,76.9409086
Patakanadoddi,16.1693797,76.8941464
Potapura,16.1300852,76.8730739
Rajaladinni,15.9755437,77.0055337
Shakhapura,16.1630561,77.1036995
Shavantagal,16.2007149,76.9156653
Tupadora,16.0915884,77.1159843
,16.0044576,77.0928717
,16.1464737,76.8284249
Gunavanthe,14.2224347,74.4657814
Chiratanala,15.8113422,76.693243
Ginivara,15.7665377,76.9186136
Gorebala camp,15.7092174,76.7310458
Gudadura,15.9132145,76.6736052
Kannari,15.7417523,76.8343062
Rangapura,15.898941,76.6797848
Chinnapura,15.3016658,76.6196579
Kariganuru,15.2544508,76.4264651
Kotnakal,15.5086276,76.6462451
Ramadurga,15.3723223,76.5150796
Mudlapura,15.289432,76.3865096
Arhala,15.4803968,76.4835182
Dasanala,15.4543151,76.4706095
Gaddi,15.4784748,76.4282272
Kotayya Camp,15.5050757,76.5750881
Mohamad Nagara,15.3377552,76.3887103
Naganahalli,15.4152673,76.5764935
Udamakal,15.4805609,76.4397201
Kudagundi,14.5792698,74.4488736
Kodsani,14.6028325,74.3826145
Hosur,14.5945463,74.3819922
Markal,14.6512137,74.4528433
Adavibhavi,15.852239,76.3450508
Gotagi,15.9257479,76.2044674
Gumageri,15.7620153,76.2514839
Hosalli,15.8456902,76.0858092
Jalihala,15.8663845,76.2311084
Kalamalli,15.8957346,76.3994619
Kidadura,15.9080721,76.3631916
Kilarahatti,15.8418818,76.4364253
Lingadahalli,15.673364,76.3415452
Muktagudadura,15.8094829,76.2831367
Takkalaki,15.7955691,76.1966513
Tengunti,15.8009363,76.2494122
Tonsihala,15.9092173,76.196792
Vanageri,15.7999885,76.1714516
Bommanala,15.8933603,75.8393108
Chikkanandihala,15.7434195,76.1143829
Ganganala,15.7548809,76.2626699
Gudadurakalla,15.8681243,76.0051049
Kaula Boduru,15.8259583,76.184586
Konapura,15.8660652,75.9427534
Madapura,15.8378139,76.2950788
Mastakatti,15.8220134,75.9193966
Mavina Itagi,15.8714097,76.0222759
Mittalakoda,15.9038232,75.8818486
Nidashesi,15.7669812,76.1672744
Niraluti,15.7378183,76.2942122
Tumarikoppa,15.8286725,75.9614156
Virupapura,15.6739768,76.37481
Yalaburti,15.7355253,76.1272961
Hire Temminala,15.697799,76.4135595
Balutagi,15.8726347,76.2602053
Jumlapura,15.8328202,76.3314357
Ryavanaki,15.8604236,76.2373495
Shiragumpi,15.875788,76.2555869
Chikkamukartinala,15.731144,76.3607485
Chikkabidanala,15.4791119,76.1500773
Chikkoppa Tanda,15.6573507,76.0036237
Ganadala,15.6542788,76.3161949
Honnunasi,15.4752503,76.1690638
Kadralli,15.4909255,76.1417722
Somapura,15.6858686,75.9158653
Arasinakeri,15.5025309,76.2946141
Budihala,15.2749213,76.1020947
Danagaladoddi,15.4015377,76.2871185
Ganganala,15.5461856,76.3085345
Lingadalli,15.3468004,76.2890962
Mudlapura,15.4450898,76.1136507
Shahapura,15.3449307,76.3061833
Huyil‌dore Kaval,13.6836439,76.8028022
Ranaganathapura,13.6566342,76.83221
Kambadahalli,13.6926733,76.8086588
Bhopalapura,15.7802767,75.5445262
Gulagundi,15.8260134,75.5599676
Jigeri,15.7929029,75.9878967
Megura,15.7837795,75.5749756
Melmatha,15.7253237,75.6104832
Nagarashikoppa,15.7355586,76.0260282
Totaganti,15.5893389,75.7892846
Belleri,15.8599297,75.4639033
Gangapura,15.7531068,75.5206798
Gurlakatti,15.7155132,75.3000557
Khanapura,15.7623436,75.5245281
Lakhamapura,15.8803112,75.4577966
Vasana,15.8632142,75.4799996
Hanganakatti,15.2272748,75.608572
Hosahalli,15.4090205,75.5118866
Narasapura,15.4504796,75.6574364
Shirunda,15.284765,75.6009941
Shivajinagara,15.3340176,75.6802143
,15.5155648,75.4804161
Bettahalli,13.0173894,77.4373676
Giddenahalli,12.9931426,77.4187702
Kadabageri,12.9965497,77.4333751
Machohalli Kaloni,12.9961571,77.4513037
Jayapura,13.4018109,75.3728416
Aivarakandapura,13.1372991,77.4929592
Arjuna Bettahalli,13.1598408,77.4192655
Bairanahalli,13.1593755,77.3456573
Budihala,13.1359521,77.3615921
Dibburu,13.1679457,77.5289978
Gangadharanapalya,13.1209102,77.386151
Kasaghattapura,13.11009,77.5043316
Mallapura,13.1032741,77.3846049
Muthkuru,13.1566323,77.5086613
Tonachinakuppe,13.1405021,77.3468394
Yaramanchanahalli,13.1560064,77.3556823
Bananduru,12.7767253,77.397516
Bommachanahalli,12.8044245,77.3140927
Chikkakalbalu,12.6532818,77.4099876
Heggadagere,12.7622112,77.3777255
Hejjala,12.8553687,77.4169835
Kakaramanahalli,12.8296975,77.362826
Karenahalli,12.8178377,77.3651779
Ketohalli,12.7526581,77.3366953
Lakkasandra,12.7943249,77.3278888
Sheshagirihalli,12.8430892,77.4229732
Toredoddi,12.758082,77.3978557
Arebommanahalli,13.1431502,77.2852137
Averahalli,13.035354,77.4157394
Byadarahalli,13.1484996,77.3126103
Dodderi,13.1717322,77.3094979
Dombarahalli,13.0487558,77.4608658
Ganakallu,12.8522396,77.3566934
Gopalapura,13.1414688,77.4277167
Harokyatanahalli,13.0495627,77.4446266
Hosahalli,12.9657981,77.2171111
Hosapete,12.9517672,77.2348276
Kammasandra,13.0345017,77.4391224
Kodagi Bommanahalli,13.1302895,77.2713232
Lakkenahalli,13.0434903,77.3972985
Talekere,13.1560241,77.3087114
Tattekere,13.0839543,77.2439159
Varadenahalli,12.9610386,77.3128068
Viregaudanadoddi,12.8945739,77.2776919
